sep=,
DeviceTag:,Xsens_DOT_4,,,,,,,,,,,,,,,,,
FirmwareVersion:,3.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2025-05-05 11:34:40.245 +0200,,,,,,,,,,,,,,,,,
 2025,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1, 1673261919, 0.6066953, 0.44104722, -0.4941658, 0.43953788, -0.059077602, -0.12037156, 0.05512619, 0
2, 1673278586, 0.6067259, 0.44102445, -0.49416432, 0.4395202, -0.0957049, -0.114676006, 0.09812069, 0
3, 1673295253, 0.6066653, 0.44111174, -0.49406385, 0.43962896, -0.107387245, -0.07903463, 0.095659256, 0
4, 1673311920, 0.6066901, 0.44111398, -0.49403396, 0.43962613, -0.09014478, -0.072759055, 0.082268715, 0
5, 1673328587, 0.60672253, 0.44110054, -0.49401897, 0.43961164, -0.053433232, -0.12289793, 0.062600136, 0
6, 1673345254, 0.6067304, 0.4411147, -0.49397492, 0.43963614, -0.07355588, -0.15406145, 0.043470383, 0
7, 1673361921, 0.606762, 0.44112867, -0.49393624, 0.439622, -0.1028287, -0.11830921, 0.059473038, 0
8, 1673378588, 0.6067948, 0.44112992, -0.49390244, 0.43961334, -0.052750845, -0.11733246, 0.076171875, 0
9, 1673395255, 0.60682714, 0.44112784, -0.49387625, 0.43960038, -0.0677461, -0.091781124, 0.07526207, 0
10, 1673411922, 0.60687333, 0.44111735, -0.493864, 0.4395609, -0.093898684, -0.10386826, 0.04592228, 0
11, 1673428589, 0.6069117, 0.44113278, -0.49383777, 0.4395219, -0.11963374, -0.08100825, 0.04902363, 0
12, 1673445256, 0.60697156, 0.4411296, -0.49382192, 0.43946016, -0.03644808, -0.10844891, 0.091207504, 0
13, 1673461923, 0.60702604, 0.44111833, -0.49380305, 0.43941733, -0.020059394, -0.14816204, 0.04859829, 0
14, 1673478590, 0.60706663, 0.441126, -0.4937598, 0.439402, -0.122606464, -0.086521864, 0.046567917, 0
15, 1673495257, 0.6071398, 0.44111198, -0.49374527, 0.43933147, -0.11018988, -0.073574655, 0.072553635, 0
16, 1673511924, 0.60719794, 0.44112062, -0.4937103, 0.4392817, -0.048919387, -0.124123, 0.08885956, 0
17, 1673528591, 0.6072672, 0.4411043, -0.4936992, 0.43921492, -0.0597772, -0.101779304, 0.09045124, 0
18, 1673545258, 0.6073145, 0.44112507, -0.4936624, 0.4391699, -0.11954233, -0.105760746, 0.056495667, 0
19, 1673561925, 0.607385, 0.44113326, -0.49362546, 0.43910575, -0.0861705, -0.098224334, 0.046219826, 0
20, 1673578592, 0.60742855, 0.4411613, -0.49357808, 0.43907052, -0.0025248025, -0.12077612, 0.06953907, 0
21, 1673595259, 0.60752344, 0.44111863, -0.49358633, 0.4389729, -0.08318258, -0.14536679, 0.042921066, 0
22, 1673611926, 0.6075666, 0.4411572, -0.49353364, 0.4389338, -0.12746385, -0.1177464, 0.095134735, 0
23, 1673628593, 0.6076271, 0.44120583, -0.49347353, 0.4388688, -0.076856494, -0.17302294, 0.1500206, 0
24, 1673645260, 0.6077008, 0.44126156, -0.49339986, 0.43879348, -0.005158593, -0.17800866, 0.03414154, 0
25, 1673661927, 0.6077816, 0.4413271, -0.49332586, 0.43869895, -0.04802422, -0.18199028, 0.0061073303, 0
26, 1673678594, 0.6078722, 0.44141412, -0.4932272, 0.43859658, -0.08976906, -0.20461918, 0.05719185, 0
27, 1673695261, 0.6080011, 0.4414968, -0.49312156, 0.43845353, -0.07436008, -0.22230263, 0.10597229, 0
28, 1673711928, 0.6081424, 0.4415872, -0.4930066, 0.43829572, -0.013248283, -0.20539522, 0.06332874, 0
29, 1673728595, 0.6082678, 0.4416919, -0.49287176, 0.43816787, -0.04274216, -0.15509318, 0.046069145, 0
30, 1673745262, 0.60838485, 0.4417859, -0.49277452, 0.4380202, -0.09038283, -0.08969866, 0.07624817, 0
31, 1673761929, 0.60848236, 0.44187132, -0.4926653, 0.43792117, -0.11618427, -0.09534683, 0.074790955, 0
32, 1673778596, 0.60857666, 0.44192407, -0.49260402, 0.43780574, -0.12168202, -0.05594574, 0.078858376, 0
33, 1673795263, 0.60866445, 0.4419563, -0.49255124, 0.43771058, -0.16547245, -0.056600187, 0.0790472, 0
34, 1673811930, 0.60873824, 0.44197217, -0.49249995, 0.43764976, -0.11688029, -0.052072708, 0.081531525, 0
35, 1673828597, 0.6088051, 0.4419601, -0.49248216, 0.4375888, -0.08830773, -0.07874607, 0.062491417, 0
36, 1673845264, 0.60888404, 0.44191715, -0.4924856, 0.43751854, -0.12685925, -0.051104896, 0.053625107, 0
37, 1673861931, 0.60892844, 0.44190633, -0.49247792, 0.4374763, -0.13439006, -0.084338225, 0.07125664, 0
38, 1673878598, 0.608988, 0.44186684, -0.4924765, 0.43743497, -0.091758326, -0.075104825, 0.12458801, 0
39, 1673895265, 0.60904217, 0.44183072, -0.49246883, 0.4374046, -0.096250266, -0.1169735, 0.08777428, 0
40, 1673911932, 0.6090412, 0.44186127, -0.49242565, 0.4374238, -0.15878807, -0.14009814, 0.0417881, 0
41, 1673928599, 0.6090753, 0.44185752, -0.49240297, 0.43740565, -0.091543086, -0.10667759, 0.07030964, 0
42, 1673945266, 0.6091023, 0.44184452, -0.49240905, 0.43737426, -0.03222051, -0.12432841, 0.08308411, 0
43, 1673961933, 0.609124, 0.4418215, -0.492402, 0.43737528, -0.13382168, -0.13325506, 0.0632, 0
44, 1673978600, 0.6091132, 0.44183937, -0.49235722, 0.4374226, -0.13725618, -0.11205062, 0.10391331, 0
45, 1673995267, 0.6091361, 0.44180682, -0.49236685, 0.4374127, -0.07958648, -0.114673994, 0.051995277, 0
46, 1674011934, 0.60912395, 0.44180563, -0.4923483, 0.4374517, -0.041738585, -0.08801068, 0.04590702, 0
47, 1674028601, 0.609133, 0.44177386, -0.49235767, 0.43746063, -0.043581225, -0.11168071, 0.02993679, 0
48, 1674045268, 0.6091067, 0.44180086, -0.4923255, 0.43750626, -0.100031435, -0.08453014, 0.06737137, 0
49, 1674061935, 0.60911965, 0.44181636, -0.49229366, 0.43750855, -0.028969787, -0.12641044, 0.11933994, 0
50, 1674078602, 0.6091472, 0.4418367, -0.4922519, 0.43749663, -0.08029837, -0.1293541, 0.03419113, 0
51, 1674095269, 0.6091854, 0.44186777, -0.49221689, 0.43745148, -0.13839811, -0.09317696, 0.015748024, 0
52, 1674111936, 0.60921144, 0.44192517, -0.4921668, 0.43741333, -0.073640145, -0.09061506, 0.07872105, 0
53, 1674128603, 0.6092855, 0.44195688, -0.49211904, 0.43733206, 0.03463646, -0.10398694, 0.08815479, 0
54, 1674145270, 0.60934675, 0.44199213, -0.49206805, 0.43726838, 0.06835876, -0.14337552, 0.055867195, 0
55, 1674161937, 0.6094289, 0.44202262, -0.49202633, 0.4371703, -0.020043524, -0.1373999, 0.041150093, 0
56, 1674178604, 0.6095079, 0.44208547, -0.49195966, 0.43707132, -0.060398564, -0.124380045, 0.089390755, 0
57, 1674195271, 0.6096261, 0.44213155, -0.49190283, 0.4369238, -0.041030496, -0.1629975, 0.10682392, 0
58, 1674211938, 0.6097551, 0.442201, -0.491824, 0.43676233, -0.019005753, -0.18736465, 0.09305382, 0
59, 1674228605, 0.609917, 0.44229463, -0.49171898, 0.4365598, -0.023935555, -0.16315372, 0.05915928, 0
60, 1674245272, 0.61005616, 0.4424701, -0.49154705, 0.4363812, 0.019031681, -0.13720655, 0.07416153, 0
61, 1674261939, 0.6102199, 0.44262752, -0.4913859, 0.43617383, 0.03723301, -0.11273703, 0.05727768, 0
62, 1674278606, 0.61039907, 0.44277623, -0.491231, 0.4359466, -0.123798184, -0.10360813, 0.039177895, 0
63, 1674295273, 0.61056364, 0.44292423, -0.49107987, 0.43573618, -0.19190286, -0.0021452773, 0.093990326, 0
64, 1674311940, 0.6107144, 0.44308555, -0.49090487, 0.43555802, -0.118307196, -0.0070529515, 0.08934307, 0
65, 1674328607, 0.61085415, 0.44321573, -0.49077353, 0.4353774, -0.07443451, 9.6870516E-4, 0.038677216, 0
66, 1674345274, 0.6109739, 0.44331586, -0.49066558, 0.43522918, -0.07779369, 0.042443324, 0.10500145, 0
67, 1674361941, 0.61109406, 0.44336638, -0.49059373, 0.43509015, -0.06782232, 0.04116572, 0.040911674, 0
68, 1674378608, 0.6112035, 0.44334817, -0.49057442, 0.43497658, -0.084253654, 0.08011509, 0.029726028, 0
69, 1674395275, 0.6111888, 0.44339195, -0.49050674, 0.43502882, -0.14102192, 0.10551823, 0.06403828, 0
70, 1674411942, 0.6111521, 0.44341317, -0.49047574, 0.43509364, -0.15719911, 0.09506296, 0.11172104, 0
71, 1674428609, 0.61111844, 0.44335213, -0.4904969, 0.4351793, -0.17339063, 0.044551495, 0.032039642, 0
72, 1674445276, 0.6110708, 0.44324878, -0.49055457, 0.4352865, -0.1602333, 0.021181876, 0.03959465, 0
73, 1674461943, 0.6109927, 0.44310966, -0.49065644, 0.435423, -0.069553435, -0.032229226, 0.109674454, 0
74, 1674478610, 0.6109197, 0.44292724, -0.49079427, 0.43555573, -0.1041709, -0.0956578, 0.055423737, 0
75, 1674495277, 0.610811, 0.44277573, -0.4909117, 0.4357297, -0.12336283, -0.1219366, 0.05255413, 0
76, 1674511944, 0.6106774, 0.44265258, -0.4910137, 0.43592712, -0.043327987, -0.15098256, 0.075372696, 0
77, 1674528611, 0.6105566, 0.44250962, -0.49111605, 0.43612623, -0.0050987774, -0.1856512, 0.0707674, 0
78, 1674545278, 0.61047006, 0.44235137, -0.49124584, 0.43626165, -0.06340325, -0.117555074, 0.056199074, 0
79, 1674561945, 0.6104104, 0.442222, -0.49133635, 0.43637446, -0.09305001, -0.12690842, 0.109926224, 0
80, 1674578612, 0.61034036, 0.44214377, -0.49138477, 0.43649703, -0.027007071, -0.14334892, 0.04481125, 0
81, 1674595279, 0.61029536, 0.442067, -0.4914276, 0.4365896, 0.027838092, -0.13965984, 0.0047883987, 0
82, 1674611946, 0.61023384, 0.44204596, -0.4914427, 0.43667984, -0.01849078, -0.13205704, 0.008892059, 0
83, 1674628613, 0.6102471, 0.44200385, -0.49147028, 0.43667284, -0.030593112, -0.15042488, 0.117489815, 0
84, 1674645280, 0.6103202, 0.44195706, -0.49149653, 0.43658844, 0.05267016, -0.20680581, 0.11191368, 0
85, 1674661947, 0.61038, 0.4419813, -0.49145576, 0.43652606, -0.05268424, -0.18786956, -0.0059318542, 0
86, 1674678614, 0.61042017, 0.44207942, -0.4913544, 0.4364848, -0.108657695, -0.1548357, 0.04576683, 0
87, 1674695281, 0.61050355, 0.44213817, -0.49129575, 0.43637478, -0.041575607, -0.17658989, 0.10766697, 0
88, 1674711948, 0.6106073, 0.44217762, -0.49123877, 0.43625376, -0.04412861, -0.22094345, 0.090789795, 0
89, 1674728615, 0.61065364, 0.4422443, -0.49117985, 0.43618765, -0.037601136, -0.20162322, 0.0365963, 0
90, 1674745282, 0.61075854, 0.44222364, -0.4912049, 0.4360334, -0.06566252, -0.19695157, 0.13586903, 0
91, 1674761949, 0.61084044, 0.44224274, -0.49116933, 0.43593937, -0.034530517, -0.14678878, 0.15784168, 0
92, 1674778616, 0.61089027, 0.44230393, -0.49109155, 0.435895, -0.05468781, -0.1264737, 0.04932785, 0
93, 1674795283, 0.61091614, 0.44235447, -0.49102163, 0.43588614, -0.07712828, -0.076404326, 0.024747849, 0
94, 1674811950, 0.61097866, 0.4423208, -0.49102685, 0.43582708, -0.06870274, -0.045094185, 0.112662315, 0
95, 1674828617, 0.6110178, 0.44229403, -0.4910295, 0.4357963, -0.059970316, -0.09796796, 0.067173004, 0
96, 1674845284, 0.6110504, 0.44226557, -0.49104083, 0.4357668, -0.079242274, -0.077960424, 0.026212692, 0
97, 1674861951, 0.611082, 0.4422428, -0.4910322, 0.43575528, -0.05055103, -0.05062278, 0.047234535, 0
98, 1674878618, 0.61110836, 0.44221526, -0.49103254, 0.4357458, -0.035518892, -0.046367317, 0.07758427, 0
99, 1674895285, 0.61114323, 0.44218042, -0.49104533, 0.43571776, -0.05853453, -0.022325592, 0.12000847, 0
100, 1674911952, 0.61116046, 0.44216678, -0.49103436, 0.43571973, -0.097260095, -0.07511891, -0.008765221, 0
101, 1674928619, 0.6112128, 0.44213292, -0.4910459, 0.4356677, -0.12920927, 0.022183884, 0.03862381, 0
102, 1674945286, 0.6112218, 0.44212648, -0.4910445, 0.43566322, -0.080407895, -0.008896486, 0.13146019, 0
103, 1674961953, 0.6112362, 0.44208595, -0.4910654, 0.4356605, -0.08471499, -0.0050006555, 0.13474274, 0
104, 1674978620, 0.6112427, 0.4420369, -0.49107262, 0.4356931, -0.11925422, 0.008645928, 0.024781227, 0
