sep=,
DeviceTag:,Xsens_DOT_5,,,,,,,,,,,,,,,,,
FirmwareVersion:,3.0.0,,,,,,,,,,,,,,,,,
AppVersion:,2023.6.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Quaternion),,,,,,,,,,,,,,,,,
StartTime:,2025-05-05 11:37:20.644 +0200,,,,,,,,,,,,,,,,,
 2025,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
1, 1833648460, 0.29889378, -0.40190083, -0.07665928, 0.8621267, 0.0026705747, 0.13713671, -0.10974312, 0
2, 1833665127, 0.29876885, -0.40176478, -0.07656448, 0.86224186, -0.020080628, 0.102163635, -0.097203255, 0
3, 1833681794, 0.2986519, -0.40162528, -0.07650949, 0.8623523, -0.049473867, 0.09334102, -0.09902954, 0
4, 1833698461, 0.29857117, -0.40151924, -0.07648212, 0.8624321, -0.043948878, 0.08806522, -0.095308304, 0
5, 1833715128, 0.2985523, -0.40144753, -0.07644506, 0.8624753, -0.03213644, 0.110051185, -0.101638794, 0
6, 1833731795, 0.2985329, -0.4013906, -0.076435976, 0.86250925, -0.02267824, 0.12235725, -0.07914162, 0
7, 1833748462, 0.29851145, -0.4013497, -0.07641883, 0.86253726, -0.00490502, 0.11752032, -0.10339546, 0
8, 1833765129, 0.2984892, -0.40128973, -0.07641442, 0.86257327, -0.042801656, 0.12842675, -0.09588337, 0
9, 1833781796, 0.29846638, -0.40123495, -0.07640859, 0.8626071, 0.0048582777, 0.11871991, -0.108756065, 0
10, 1833798463, 0.2984421, -0.4011786, -0.07639513, 0.86264294, -0.02054538, 0.13167048, -0.10048962, 0
11, 1833815130, 0.29841927, -0.40109736, -0.07637037, 0.86269075, -0.0039115045, 0.13397434, -0.116993904, 0
12, 1833831797, 0.298383, -0.40104508, -0.076377414, 0.862727, -0.035245173, 0.11295808, -0.10333824, 0
13, 1833848464, 0.2983361, -0.4010317, -0.076393485, 0.8627481, -0.03272854, 0.13084571, -0.08654022, 0
14, 1833865131, 0.29831335, -0.40103328, -0.076384, 0.86275595, -0.023491407, 0.12931174, -0.083758354, 0
15, 1833881798, 0.298284, -0.40104625, -0.0763742, 0.86276096, -0.019870777, 0.12648956, -0.099723816, 0
16, 1833898465, 0.29827794, -0.40105066, -0.07637538, 0.8627609, -0.022609985, 0.123732634, -0.10213852, 0
17, 1833915132, 0.29825938, -0.40108764, -0.076375514, 0.86275005, -0.019721568, 0.13550897, -0.09703159, 0
18, 1833931799, 0.2982488, -0.40115327, -0.07637328, 0.8627234, -0.03108392, 0.12056892, -0.09039593, 0
19, 1833948466, 0.29827097, -0.40122256, -0.07633418, 0.86268705, -0.02645801, 0.12566401, -0.081534386, 0
20, 1833965133, 0.2982669, -0.40127584, -0.07632838, 0.86266416, 0.012078347, 0.101609886, -0.11391735, 0
21, 1833981800, 0.29828203, -0.40130267, -0.07632471, 0.8626468, 8.5658545E-4, 0.1294786, -0.102695465, 0
22, 1833998467, 0.29828483, -0.4013124, -0.07633321, 0.86264056, -0.009522658, 0.10909835, -0.10138035, 0
23, 1834015134, 0.2982813, -0.40135112, -0.07635066, 0.86262226, -0.009847296, 0.14765054, -0.09696865, 0
24, 1834031801, 0.29826412, -0.4014285, -0.0763343, 0.86259353, -0.026098853, 0.12847257, -0.07841301, 0
25, 1834048468, 0.2982502, -0.40150273, -0.076314926, 0.8625655, -0.015277921, 0.119917944, -0.0725584, 0
26, 1834065135, 0.2982436, -0.401572, -0.076314725, 0.8625355, -0.04156708, 0.11540522, -0.08864498, 0
27, 1834081802, 0.29825217, -0.40167937, -0.07632311, 0.86248195, -0.039887577, 0.1334493, -0.09494972, 0
28, 1834098469, 0.2982562, -0.40181154, -0.07632963, 0.8624184, -0.026690869, 0.1528044, -0.10778904, 0
29, 1834115136, 0.29825115, -0.4019672, -0.07629088, 0.86235106, 3.54282E-4, 0.12876268, -0.09956074, 0
30, 1834131803, 0.29821733, -0.4021121, -0.076240495, 0.86229974, 8.547973E-5, 0.12710813, -0.10088539, 0
31, 1834148470, 0.2982054, -0.40223512, -0.0761828, 0.8622514, -0.0063639306, 0.12281668, -0.105285645, 0
32, 1834165137, 0.2981763, -0.40230677, -0.07613039, 0.8622327, -0.0013100094, 0.08689759, -0.101857185, 0
33, 1834181804, 0.29819474, -0.40234643, -0.07610278, 0.8622103, -0.00925211, 0.08242811, -0.10878754, 0
34, 1834198471, 0.29820108, -0.4023483, -0.07609219, 0.86220807, -0.0037150087, 0.14152616, -0.110440254, 0
35, 1834215138, 0.29819563, -0.40233082, -0.07608336, 0.862219, -0.0032742133, 0.14098158, -0.102422714, 0
36, 1834231805, 0.29812896, -0.40227383, -0.07609026, 0.86226803, 0.0010368486, 0.13343623, -0.10535431, 0
38, 1834265139, 0.2981221, -0.40215808, -0.07614627, 0.8623194, -0.023664825, 0.1239015, -0.101656914, 0
39, 1834281806, 0.29815787, -0.40210062, -0.07621293, 0.862328, -0.06835775, -0.014566675, -0.060952187, 0
40, 1834298473, 0.29831013, -0.40223438, -0.076188244, 0.86221516, -0.009254191, 0.19775969, -0.06567383, 0
42, 1834331807, 0.2984267, -0.40305436, -0.07586161, 0.8618206, -0.008320997, 0.10258965, -0.15727615, 0
43, 1834348474, 0.29839668, -0.40323472, -0.07575755, 0.86175585, 0.13893327, 0.125352, -0.14682198, 0
44, 1834365141, 0.29828322, -0.4032319, -0.075721994, 0.8617994, 0.02169104, 0.19013934, -0.1009779, 0
46, 1834398475, 0.29723537, -0.40390998, -0.07553282, 0.86186063, -0.20109403, 0.32077494, -0.0290699, 0
50, 1834465143, 0.29475176, -0.4130444, -0.07251473, 0.85863745, -0.034687605, 0.13172267, -0.084412575, 0
51, 1834481810, 0.2941619, -0.41616657, -0.07153268, 0.85741365, -0.05035262, 0.06958696, -0.13680363, 0
52, 1834498477, 0.2934869, -0.41919008, -0.07088987, 0.8562248, -0.025220377, -0.0923227, -0.15278912, 0
54, 1834531811, 0.29266834, -0.4239472, -0.070229456, 0.85421467, 0.27190903, 0.028015561, -0.13221931, 0
55, 1834548478, 0.29239392, -0.4252139, -0.07007616, 0.85369146, 0.3032259, 0.14216118, -0.14828396, 0
57, 1834581812, 0.291216, -0.42600375, -0.070075065, 0.85370064, 0.16874492, 0.14776061, -0.09192753, 0
58, 1834598479, 0.2907348, -0.425788, -0.06990708, 0.8539859, 0.049674608, 0.04764514, -0.061623573, 0
59, 1834615146, 0.29057854, -0.42557603, -0.06970311, 0.85416144, -0.10910311, -0.030753594, -0.044210434, 0
61, 1834648480, 0.29067826, -0.42557132, -0.0694145, 0.8541533, 0.008412302, 0.06821515, -0.0889616, 0
62, 1834665147, 0.29080343, -0.4254851, -0.06935591, 0.85415846, 0.07491822, 0.10899408, -0.09436035, 0
66, 1834731815, 0.29081553, -0.42324695, -0.06916125, 0.85528135, -0.06179443, 0.041531052, -0.15447712, 0
67, 1834748482, 0.29077718, -0.42263836, -0.06934037, 0.8555808, -0.13136168, 0.10955733, -0.1462326, 0
69, 1834781816, 0.29075968, -0.42208248, -0.06959473, 0.8558405, -0.04971649, 0.13121305, -0.053709984, 0
70, 1834798483, 0.29079965, -0.42199656, -0.06962717, 0.85586643, -0.06847847, 0.10360775, -0.08003998, 0
71, 1834815150, 0.29077792, -0.42201695, -0.069706544, 0.85585743, -0.007954365, 0.14434433, -0.075016975, 0
73, 1834848484, 0.29062283, -0.4222195, -0.069644645, 0.85581505, -0.023709932, 0.14805286, -0.088994026, 0
74, 1834865151, 0.29044738, -0.42244062, -0.06960602, 0.85576886, -0.06267399, 0.116967015, -0.11392498, 0
75, 1834881818, 0.29021972, -0.42273685, -0.06959212, 0.8557008, -0.02169615, 0.12209373, -0.09770584, 0
77, 1834915152, 0.28982514, -0.4231471, -0.06953716, 0.8556363, 0.07098943, 0.05489646, -0.082001686, 0
79, 1834948486, 0.2895116, -0.42287853, -0.06967266, 0.85586417, 0.041973874, 0.11162282, -0.101714134, 0
81, 1834981820, 0.28923365, -0.42206842, -0.06993647, 0.8563363, 0.019536247, 0.061761323, -0.114925385, 0
82, 1834998487, 0.2891453, -0.42152745, -0.07022598, 0.85660887, -0.023139989, 0.09730312, -0.10799408, 0
84, 1835031821, 0.28887016, -0.4203664, -0.070614085, 0.8572401, -0.05188022, 0.10672811, -0.096915245, 0
85, 1835048488, 0.28872806, -0.42002642, -0.0708498, 0.8574352, -0.12950183, 0.07002605, -0.0960989, 0
86, 1835065155, 0.2886895, -0.4199092, -0.07111364, 0.8574838, -0.09074989, 0.08535021, -0.060355186, 0
88, 1835098489, 0.28874928, -0.41978434, -0.07121286, 0.8575166, 0.048454173, 0.19958243, -0.09285259, 0
89, 1835115156, 0.28861392, -0.4196609, -0.07121007, 0.8576228, 0.03758345, 0.1526028, -0.097828865, 0
90, 1835131823, 0.28842437, -0.41943225, -0.07119732, 0.8577995, 0.05352251, 0.14899306, -0.1034441, 0
92, 1835165157, 0.2881421, -0.4188757, -0.07108639, 0.8581753, -0.06761082, 0.087387756, -0.10227108, 0
96, 1835231825, 0.28813532, -0.41924584, -0.071075015, 0.85799783, -0.002445022, 0.18797864, -0.07024193, 0
97, 1835248492, 0.28810373, -0.41939852, -0.070969515, 0.85794264, -0.0040133707, 0.16455784, -0.09172535, 0
98, 1835265159, 0.2880295, -0.4195282, -0.07083084, 0.8579156, -0.0152374925, 0.13192762, -0.066690445, 0
100, 1835298493, 0.28788432, -0.4197104, -0.07054586, 0.8578987, -0.041357413, 0.097729474, -0.11988926, 0
101, 1835315160, 0.287784, -0.41983625, -0.07048124, 0.85787606, -0.05513728, 0.113562465, -0.08399677, 0
102, 1835331827, 0.28771496, -0.4200472, -0.0704009, 0.85780245, -0.012458431, 0.11329905, -0.083963394, 0
104, 1835365161, 0.28762013, -0.42043355, -0.0701747, 0.8576636, 0.019435974, 0.12655348, -0.086722374, 0
105, 1835381828, 0.2875249, -0.4205743, -0.07008214, 0.857634, 0.025076995, 0.14454359, -0.09748459, 0
106, 1835398495, 0.28741223, -0.42067018, -0.069990784, 0.8576322, 0.01408411, 0.11272887, -0.08986473, 0
109, 1835448496, 0.28739327, -0.42077366, -0.0697902, 0.85760415, -0.0045340024, 0.08559954, -0.11180401, 0
112, 1835498497, 0.28755322, -0.42043784, -0.06992882, 0.857704, 0.004717157, 0.15368102, -0.08202934, 0
113, 1835515164, 0.28756967, -0.42029908, -0.06990886, 0.85776806, -0.016158799, 0.12753393, -0.080934525, 0
115, 1835548498, 0.28766665, -0.4201031, -0.0697986, 0.85784054, 0.0011203587, 0.098676614, -0.110346794, 0
116, 1835565165, 0.28773075, -0.4199459, -0.069778346, 0.85789764, 0.04780069, 0.12353807, -0.13314915, 0
117, 1835581832, 0.28779402, -0.41971985, -0.06976721, 0.8579881, -0.0012262061, 0.09591477, -0.124396324, 0
119, 1835615166, 0.2879905, -0.4192295, -0.0699304, 0.8581486, -0.06719604, 0.2900066, -0.020890236, 0
120, 1835631833, 0.28801647, -0.41940236, -0.069759734, 0.8580691, -0.17232879, 0.19061084, -0.030920029, 0
121, 1835648500, 0.2880624, -0.4197187, -0.06954871, 0.85791624, -0.021560855, 0.07678743, -0.10696983, 0
124, 1835698501, 0.28767684, -0.42040873, -0.069229774, 0.85773355, 0.02540567, 0.30026507, -0.07327843, 0
125, 1835715168, 0.28708774, -0.42074302, -0.06883944, 0.8577985, -0.022619637, 0.3030061, -0.047680855, 0
128, 1835765169, 0.28439745, -0.42281753, -0.06681814, 0.85783434, -0.079716206, 0.090602316, -0.09490776, 0
129, 1835781836, 0.28347903, -0.42381948, -0.06610383, 0.8576993, -0.03814366, 0.038972612, -0.093066216, 0
131, 1835815170, 0.28206223, -0.42579672, -0.065033756, 0.8572687, -0.020489084, 0.02431318, -0.1440134, 0
132, 1835831837, 0.28150412, -0.4267183, -0.064665444, 0.8570217, 0.045300193, 0.04157352, -0.1179657, 0
133, 1835848504, 0.28108993, -0.42746738, -0.06432042, 0.85681045, 0.07950156, 0.07137048, -0.10497761, 0
135, 1835881838, 0.28021416, -0.42855763, -0.06385994, 0.856587, 0.04283599, 0.13402596, -0.092461586, 0
136, 1835898505, 0.2797821, -0.4289211, -0.06360154, 0.8565655, 0.037476346, 0.11934798, -0.08703804, 0
139, 1835948506, 0.2783647, -0.42986888, -0.062630996, 0.8566237, 0.009892642, 0.17676254, -0.090405464, 0
140, 1835965173, 0.27776238, -0.4301695, -0.062244806, 0.85669655, 0.07312954, 0.15316918, -0.11009312, 0
142, 1835998507, 0.2765191, -0.43042675, -0.061444644, 0.8570272, -0.003884711, 0.05717305, -0.06735897, 0
144, 1836031841, 0.27558362, -0.43026936, -0.0609212, 0.8574449, 0.0014690389, 0.1111654, -0.08314133, 0
